n_digit,sample_prop,trial,estimate
3,0.5,64,6239
3,0.5,65,8554
3,0.5,66,6239
3,0.5,67,6239
3,0.5,68,6239
3,0.5,69,8554
3,0.5,70,6239
3,0.5,71,6239
3,0.5,72,6239
3,0.5,73,4888
3,0.5,74,8554
3,0.5,75,8554
3,0.5,76,8554
3,0.5,77,8554
3,0.5,78,8554
3,0.5,79,6239
3,0.5,80,4752
3,0.5,81,8554
3,0.5,82,8554
3,0.5,83,8554
3,0.5,84,8554
3,0.5,85,4442
3,0.5,86,8554
3,0.5,87,6239
3,0.5,88,8554
3,0.5,89,6239
3,0.5,90,6239
3,0.5,91,5230
3,0.5,92,8554
3,0.5,93,8554
3,0.5,94,8554
3,0.5,95,8554
3,0.5,96,6239
3,0.5,97,5230
3,0.5,98,8554
3,0.5,99,8554
3,0.5,100,4888
3,0.3333333333333333,1,4339
3,0.3333333333333333,2,8554
3,0.3333333333333333,3,6239
3,0.3333333333333333,4,6239
3,0.3333333333333333,5,3851
3,0.3333333333333333,6,4752
3,0.3333333333333333,7,4888
3,0.3333333333333333,8,4442
3,0.3333333333333333,9,6239
3,0.3333333333333333,10,8554
3,0.3333333333333333,11,5230
3,0.3333333333333333,12,4888
3,0.3333333333333333,13,5230
3,0.3333333333333333,14,8554
3,0.3333333333333333,15,8554
3,0.3333333333333333,16,8554
3,0.3333333333333333,17,5230
3,0.3333333333333333,18,8554
3,0.3333333333333333,19,4888
3,0.3333333333333333,20,6239
3,0.3333333333333333,21,6239
3,0.3333333333333333,22,5230
3,0.3333333333333333,23,4888
3,0.3333333333333333,24,4333
3,0.3333333333333333,25,6239
3,0.3333333333333333,26,4461
3,0.3333333333333333,27,5230
3,0.3333333333333333,28,4442
3,0.3333333333333333,29,5230
3,0.3333333333333333,30,4752
3,0.3333333333333333,31,5230
3,0.3333333333333333,32,8554
3,0.3333333333333333,33,6239
3,0.3333333333333333,34,5230
3,0.3333333333333333,35,6239
3,0.3333333333333333,36,5230
3,0.3333333333333333,37,8554
3,0.3333333333333333,38,6239
3,0.3333333333333333,39,6239
3,0.3333333333333333,40,8554
3,0.3333333333333333,41,4333
3,0.3333333333333333,42,5230
3,0.3333333333333333,43,4461
3,0.3333333333333333,44,8554
3,0.3333333333333333,45,4888
3,0.3333333333333333,46,8554
3,0.3333333333333333,47,6239
3,0.3333333333333333,48,6239
3,0.3333333333333333,49,8554
3,0.3333333333333333,50,5230
3,0.3333333333333333,51,8554
3,0.3333333333333333,52,5230
3,0.3333333333333333,53,6239
3,0.3333333333333333,54,6239
3,0.3333333333333333,55,8554
3,0.3333333333333333,56,5230
3,0.3333333333333333,57,8554
3,0.3333333333333333,58,8554
3,0.3333333333333333,59,4752
3,0.3333333333333333,60,8554
3,0.3333333333333333,61,6239
3,0.3333333333333333,62,4442
3,0.3333333333333333,63,4752
3,0.3333333333333333,64,4752
3,0.3333333333333333,65,6239
3,0.3333333333333333,66,6239
3,0.3333333333333333,67,5230
3,0.3333333333333333,68,6239
3,0.3333333333333333,69,5230
3,0.3333333333333333,70,4888
3,0.3333333333333333,71,8554
3,0.3333333333333333,72,6239
3,0.3333333333333333,73,6239
3,0.3333333333333333,74,4442
3,0.3333333333333333,75,8554
3,0.3333333333333333,76,8554
3,0.3333333333333333,77,8554
3,0.3333333333333333,78,6239
3,0.3333333333333333,79,4888
3,0.3333333333333333,80,6239
3,0.3333333333333333,81,5230
3,0.3333333333333333,82,4442
3,0.3333333333333333,83,5230
3,0.3333333333333333,84,6239
3,0.3333333333333333,85,8554
3,0.3333333333333333,86,4067
3,0.3333333333333333,87,4888
3,0.3333333333333333,88,8554
3,0.3333333333333333,89,8554
3,0.3333333333333333,90,5230
3,0.3333333333333333,91,6239
3,0.3333333333333333,92,8554
3,0.3333333333333333,93,8554
3,0.3333333333333333,94,8554
3,0.3333333333333333,95,8554
3,0.3333333333333333,96,6239
3,0.3333333333333333,97,6239
3,0.3333333333333333,98,4888
3,0.3333333333333333,99,3831
3,0.3333333333333333,100,6239
3,0.25,1,6239
3,0.25,2,5230
3,0.25,3,8554
3,0.25,4,6239
3,0.25,5,6239
3,0.25,6,4461
3,0.25,7,4442
3,0.25,8,6239
3,0.25,9,6239
3,0.25,10,4888
3,0.25,11,4442
3,0.25,12,6239
3,0.25,13,8554
3,0.25,14,8554
3,0.25,15,4888
3,0.25,16,6239
3,0.25,17,8554
3,0.25,18,4461
3,0.25,19,8554
3,0.25,20,4143
3,0.25,21,6239
3,0.25,22,5230
3,0.25,23,6239
3,0.25,24,4442
3,0.25,25,8554
3,0.25,26,4461
3,0.25,27,5230
3,0.25,28,6239
3,0.25,29,6239
3,0.25,30,4752
3,0.25,31,6239
3,0.25,32,4752
3,0.25,33,8554
3,0.25,34,8554
3,0.25,35,4067
3,0.25,36,5230
3,0.25,37,5230
3,0.25,38,4339
3,0.25,39,4442
3,0.25,40,8554
3,0.25,41,6239
3,0.25,42,5230
3,0.25,43,3767
3,0.25,44,4461
3,0.25,45,5230
3,0.25,46,4752
3,0.25,47,3797
3,0.25,48,8554
3,0.25,49,8554
3,0.25,50,8554
3,0.25,51,8554
3,0.25,52,5230
3,0.25,53,8554
3,0.25,54,6239
3,0.25,55,6239
3,0.25,56,5230
3,0.25,57,3851
3,0.25,58,4339
3,0.25,59,4143
3,0.25,60,4309
3,0.25,61,4888
3,0.25,62,4309
3,0.25,63,8554
3,0.25,64,8554
3,0.25,65,6239
3,0.25,66,4461
3,0.25,67,4339
3,0.25,68,6239
3,0.25,69,6239
3,0.25,70,6239
3,0.25,71,4309
3,0.25,72,4067
3,0.25,73,4888
3,0.25,74,4752
3,0.25,75,5230
3,0.25,76,6239
3,0.25,77,4888
3,0.25,78,4888
3,0.25,79,4339
3,0.25,80,5230
3,0.25,81,8554
3,0.25,82,8554
3,0.25,83,8554
3,0.25,84,4339
3,0.25,85,4888
3,0.25,86,6239
3,0.25,87,5230
3,0.25,88,8554
3,0.25,89,4333
3,0.25,90,4752
3,0.25,91,4309
3,0.25,92,4888
3,0.25,93,6239
3,0.25,94,6239
3,0.25,95,4888
3,0.25,96,4333
3,0.25,97,4442
3,0.25,98,6239
3,0.25,99,5230
3,0.25,100,4143
3,0.2,1,4143
3,0.2,2,8554
3,0.2,3,5230
3,0.2,4,8554
3,0.2,5,4461
3,0.2,6,4333
3,0.2,7,4461
3,0.2,8,4461
3,0.2,9,8554
3,0.2,10,6239
3,0.2,11,4442
3,0.2,12,4888
3,0.2,13,4309
3,0.2,14,4442
3,0.2,15,5230
3,0.2,16,8554
3,0.2,17,8554
3,0.2,18,4888
3,0.2,19,5230
3,0.2,20,5230
3,0.2,21,5230
3,0.2,22,4461
3,0.2,23,3851
3,0.2,24,6239
3,0.2,25,6239
3,0.2,26,3645
3,0.2,27,5230
3,0.2,28,3910
3,0.2,29,6239
3,0.2,30,4309
3,0.2,31,8554
3,0.2,32,8554
3,0.2,33,4752
3,0.2,34,8554
3,0.2,35,8554
3,0.2,36,4752
3,0.2,37,8554
3,0.2,38,8554
3,0.2,39,4888
3,0.2,40,6239
3,0.2,41,4442
3,0.2,42,4888
3,0.2,43,4461
3,0.2,44,3778
3,0.2,45,4888
3,0.2,46,6239
3,0.2,47,5230
3,0.2,48,3831
3,0.2,49,6239
3,0.2,50,8554
3,0.2,51,4333
3,0.2,52,4143
3,0.2,53,8554
3,0.2,54,5230
3,0.2,55,6239
3,0.2,56,4888
3,0.2,57,3557
3,0.2,58,6239
3,0.2,59,4461
3,0.2,60,8554
3,0.2,61,8554
3,0.2,62,4339
3,0.2,63,4339
3,0.2,64,6239
3,0.2,65,8554
3,0.2,66,4888
3,0.2,67,4752
3,0.2,68,4461
3,0.2,69,4333
3,0.2,70,5230
3,0.2,71,4461
3,0.2,72,5230
3,0.2,73,4752
3,0.2,74,6239
3,0.2,75,5230
3,0.2,76,3831
3,0.2,77,4752
3,0.2,78,4067
3,0.2,79,4461
3,0.2,80,5230
3,0.2,81,5230
3,0.2,82,4339
3,0.2,83,4461
3,0.2,84,4461
3,0.2,85,4461
3,0.2,86,4752
3,0.2,87,4067
3,0.2,88,8554
3,0.2,89,6239
3,0.2,90,4339
3,0.2,91,4309
3,0.2,92,5230
3,0.2,93,4333
3,0.2,94,6239
3,0.2,95,4442
3,0.2,96,6239
3,0.2,97,3778
3,0.2,98,6239
3,0.2,99,4888
3,0.2,100,3851
3,0.16666666666666666,1,3910
3,0.16666666666666666,2,4752
3,0.16666666666666666,3,5230
3,0.16666666666666666,4,4461
3,0.16666666666666666,5,6239
3,0.16666666666666666,6,4143
3,0.16666666666666666,7,5230
3,0.16666666666666666,8,4888
3,0.16666666666666666,9,5230
3,0.16666666666666666,10,4143
3,0.16666666666666666,11,6239
3,0.16666666666666666,12,4461
3,0.16666666666666666,13,5230
3,0.16666666666666666,14,5230
3,0.16666666666666666,15,8554
3,0.16666666666666666,16,4752
3,0.16666666666666666,17,4339
3,0.16666666666666666,18,4461
3,0.16666666666666666,19,4888
3,0.16666666666666666,20,8554
3,0.16666666666666666,21,6239
3,0.16666666666666666,22,3831
3,0.16666666666666666,23,6239
3,0.16666666666666666,24,4888
3,0.16666666666666666,25,6239
3,0.16666666666666666,26,4752
3,0.16666666666666666,27,3910
3,0.16666666666666666,28,4461
3,0.16666666666666666,29,4461
3,0.16666666666666666,30,3797
3,0.16666666666666666,31,4888
3,0.16666666666666666,32,4442
3,0.16666666666666666,33,4333
3,0.16666666666666666,34,4461
3,0.16666666666666666,35,4888
3,0.16666666666666666,36,6239
3,0.16666666666666666,37,6239
3,0.16666666666666666,38,8554
3,0.16666666666666666,39,8554
3,0.16666666666666666,40,4461
3,0.16666666666666666,41,8554
3,0.16666666666666666,42,3851
3,0.16666666666666666,43,8554
3,0.16666666666666666,44,4442
3,0.16666666666666666,45,4442
3,0.16666666666666666,46,4333
3,0.16666666666666666,47,8554
3,0.16666666666666666,48,4442
3,0.16666666666666666,49,6239
3,0.16666666666666666,50,5230
3,0.16666666666666666,51,4888
3,0.16666666666666666,52,4333
3,0.16666666666666666,53,4888
3,0.16666666666666666,54,8554
3,0.16666666666666666,55,6239
3,0.16666666666666666,56,6239
3,0.16666666666666666,57,8554
3,0.16666666666666666,58,8554
3,0.16666666666666666,59,6239
3,0.16666666666666666,60,4752
3,0.16666666666666666,61,4461
3,0.16666666666666666,62,5230
3,0.16666666666666666,63,6239
3,0.16666666666666666,64,4309
3,0.16666666666666666,65,6239
3,0.16666666666666666,66,4333
3,0.16666666666666666,67,5230
3,0.16666666666666666,68,3665
3,0.16666666666666666,69,4067
3,0.16666666666666666,70,6239
3,0.16666666666666666,71,8554
3,0.16666666666666666,72,3369
3,0.16666666666666666,73,4752
3,0.16666666666666666,74,4339
3,0.16666666666666666,75,6239
3,0.16666666666666666,76,8554
3,0.16666666666666666,77,4752
3,0.16666666666666666,78,3851
3,0.16666666666666666,79,4888
3,0.16666666666666666,80,4461
3,0.16666666666666666,81,4442
3,0.16666666666666666,82,5230
3,0.16666666666666666,83,8554
3,0.16666666666666666,84,4067
3,0.16666666666666666,85,4143
3,0.16666666666666666,86,4067
3,0.16666666666666666,87,4752
3,0.16666666666666666,88,4888
3,0.16666666666666666,89,8554
3,0.16666666666666666,90,4309
3,0.16666666666666666,91,4143
3,0.16666666666666666,92,5230
3,0.16666666666666666,93,5230
3,0.16666666666666666,94,6239
3,0.16666666666666666,95,5230
3,0.16666666666666666,96,4442
3,0.16666666666666666,97,4442
3,0.16666666666666666,98,8554
3,0.16666666666666666,99,4752
3,0.16666666666666666,100,3665
3,0.14285714285714285,1,5230
3,0.14285714285714285,2,4333
3,0.14285714285714285,3,4333
3,0.14285714285714285,4,6239
3,0.14285714285714285,5,8554
3,0.14285714285714285,6,6239
3,0.14285714285714285,7,5230
3,0.14285714285714285,8,4339
3,0.14285714285714285,9,3665
3,0.14285714285714285,10,6239
3,0.14285714285714285,11,4461
3,0.14285714285714285,12,3720
3,0.14285714285714285,13,3910
3,0.14285714285714285,14,6239
3,0.14285714285714285,15,6239
3,0.14285714285714285,16,5230
3,0.14285714285714285,17,4442
3,0.14285714285714285,18,5230
3,0.14285714285714285,19,8554
3,0.14285714285714285,20,4888
3,0.14285714285714285,21,6239
3,0.14285714285714285,22,3418
3,0.14285714285714285,23,8554
3,0.14285714285714285,24,4461
3,0.14285714285714285,25,6239
3,0.14285714285714285,26,4461
3,0.14285714285714285,27,5230
3,0.14285714285714285,28,6239
3,0.14285714285714285,29,5230
3,0.14285714285714285,30,5230
3,0.14285714285714285,31,8554
3,0.14285714285714285,32,5230
3,0.14285714285714285,33,4339
3,0.14285714285714285,34,6239
3,0.14285714285714285,35,5230
3,0.14285714285714285,36,3851
3,0.14285714285714285,37,4888
3,0.14285714285714285,38,6239
3,0.14285714285714285,39,6239
3,0.14285714285714285,40,4339
3,0.14285714285714285,41,3720
3,0.14285714285714285,42,4143
3,0.14285714285714285,43,4461
3,0.14285714285714285,44,6239
3,0.14285714285714285,45,5230
3,0.14285714285714285,46,3778
3,0.14285714285714285,47,5230
3,0.14285714285714285,48,4309
3,0.14285714285714285,49,8554
3,0.14285714285714285,50,4752
3,0.14285714285714285,51,8554
3,0.14285714285714285,52,6239
3,0.14285714285714285,53,4752
3,0.14285714285714285,54,8554
3,0.14285714285714285,55,4333
3,0.14285714285714285,56,4461
3,0.14285714285714285,57,4442
3,0.14285714285714285,58,5230
3,0.14285714285714285,59,4752
3,0.14285714285714285,60,6239
3,0.14285714285714285,61,4888
3,0.14285714285714285,62,4461
3,0.14285714285714285,63,4888
3,0.14285714285714285,64,4752
3,0.14285714285714285,65,4752
3,0.14285714285714285,66,5230
3,0.14285714285714285,67,4442
3,0.14285714285714285,68,6239
3,0.14285714285714285,69,5230
3,0.14285714285714285,70,4339
3,0.14285714285714285,71,6239
3,0.14285714285714285,72,6239
3,0.14285714285714285,73,4309
3,0.14285714285714285,74,4333
3,0.14285714285714285,75,4143
3,0.14285714285714285,76,5230
3,0.14285714285714285,77,4888
3,0.14285714285714285,78,3746
3,0.14285714285714285,79,8554
3,0.14285714285714285,80,4143
3,0.14285714285714285,81,3720
3,0.14285714285714285,82,6239
3,0.14285714285714285,83,4442
3,0.14285714285714285,84,3797
3,0.14285714285714285,85,3756
3,0.14285714285714285,86,6239
3,0.14285714285714285,87,3756
3,0.14285714285714285,88,4309
3,0.14285714285714285,89,5230
3,0.14285714285714285,90,3645
3,0.14285714285714285,91,6239
3,0.14285714285714285,92,4309
3,0.14285714285714285,93,5230
3,0.14285714285714285,94,4333
3,0.14285714285714285,95,4333
3,0.14285714285714285,96,3831
3,0.14285714285714285,97,6239
3,0.14285714285714285,98,4309
3,0.14285714285714285,99,4339
3,0.14285714285714285,100,4309
3,0.125,1,4309
3,0.125,2,4309
3,0.125,3,3851
3,0.125,4,5230
3,0.125,5,3797
3,0.125,6,8554
3,0.125,7,4333
3,0.125,8,4143
3,0.125,9,4888
3,0.125,10,4752
3,0.125,11,4461
3,0.125,12,3910
3,0.125,13,3645
3,0.125,14,4442
3,0.125,15,3285
3,0.125,16,4461
3,0.125,17,3746
3,0.125,18,5230
3,0.125,19,6239
3,0.125,20,5230
3,0.125,21,3831
3,0.125,22,4461
3,0.125,23,4309
3,0.125,24,3767
3,0.125,25,4461
3,0.125,26,3720
3,0.125,27,4888
3,0.125,28,3778
3,0.125,29,8554
3,0.125,30,8554
3,0.125,31,5230
3,0.125,32,6239
3,0.125,33,8554
3,0.125,34,3910
3,0.125,35,4333
3,0.125,36,8554
3,0.125,37,4752
3,0.125,38,8554
3,0.125,39,8554
3,0.125,40,3797
3,0.125,41,4888
3,0.125,42,4333
3,0.125,43,5230
3,0.125,44,4333
3,0.125,45,5230
3,0.125,46,4143
3,0.125,47,4888
3,0.125,48,4752
3,0.125,49,4339
3,0.125,50,4442
3,0.125,51,4461
3,0.125,52,4333
3,0.125,53,3418
3,0.125,54,3515
3,0.125,55,3778
3,0.125,56,4442
3,0.125,57,4339
3,0.125,58,5230
3,0.125,59,5230
3,0.125,60,4752
3,0.125,61,4752
3,0.125,62,8554
3,0.125,63,4752
3,0.125,64,4888
3,0.125,65,5230
3,0.125,66,3797
3,0.125,67,4461
3,0.125,68,3851
3,0.125,69,4339
3,0.125,70,4888
3,0.125,71,8554
3,0.125,72,4333
3,0.125,73,4309
3,0.125,74,4752
3,0.125,75,3645
3,0.125,76,8554
3,0.125,77,5230
3,0.125,78,3797
3,0.125,79,3746
3,0.125,80,4888
3,0.125,81,6239
3,0.125,82,4339
3,0.125,83,3557
3,0.125,84,3910
3,0.125,85,4461
3,0.125,86,4888
3,0.125,87,4309
3,0.125,88,6239
3,0.125,89,4143
3,0.125,90,5230
3,0.125,91,3851
3,0.125,92,6239
3,0.125,93,4888
3,0.125,94,4888
3,0.125,95,3756
3,0.125,96,8554
3,0.125,97,8554
3,0.125,98,4067
3,0.125,99,3265
3,0.125,100,5230
3,0.1111111111111111,1,5230
3,0.1111111111111111,2,3851
3,0.1111111111111111,3,3778
3,0.1111111111111111,4,8554
3,0.1111111111111111,5,4333
3,0.1111111111111111,6,6239
3,0.1111111111111111,7,5230
3,0.1111111111111111,8,3487
3,0.1111111111111111,9,3767
3,0.1111111111111111,10,4143
3,0.1111111111111111,11,3557
3,0.1111111111111111,12,4442
3,0.1111111111111111,13,5230
3,0.1111111111111111,14,6239
3,0.1111111111111111,15,3557
3,0.1111111111111111,16,3831
3,0.1111111111111111,17,4333
3,0.1111111111111111,18,3515
3,0.1111111111111111,19,6239
3,0.1111111111111111,20,3756
3,0.1111111111111111,21,4143
3,0.1111111111111111,22,4143
3,0.1111111111111111,23,4339
3,0.1111111111111111,24,6239
3,0.1111111111111111,25,4067
3,0.1111111111111111,26,4752
3,0.1111111111111111,27,5230
3,0.1111111111111111,28,5230
3,0.1111111111111111,29,4461
3,0.1111111111111111,30,4752
3,0.1111111111111111,31,8554
3,0.1111111111111111,32,4752
3,0.1111111111111111,33,6239
3,0.1111111111111111,34,3370
3,0.1111111111111111,35,5230
3,0.1111111111111111,36,3831
3,0.1111111111111111,37,3308
3,0.1111111111111111,38,3778
3,0.1111111111111111,39,3831
3,0.1111111111111111,40,3797
3,0.1111111111111111,41,4442
3,0.1111111111111111,42,4339
3,0.1111111111111111,43,4442
3,0.1111111111111111,44,4339
3,0.1111111111111111,45,3665
3,0.1111111111111111,46,8554
3,0.1111111111111111,47,3797
3,0.1111111111111111,48,4888
3,0.1111111111111111,49,4067
3,0.1111111111111111,50,4339
3,0.1111111111111111,51,4067
3,0.1111111111111111,52,4461
3,0.1111111111111111,53,4888
3,0.1111111111111111,54,4461
3,0.1111111111111111,55,8554
3,0.1111111111111111,56,3778
3,0.1111111111111111,57,6239
3,0.1111111111111111,58,3851
3,0.1111111111111111,59,6239
3,0.1111111111111111,60,4143
3,0.1111111111111111,61,3831
3,0.1111111111111111,62,4888
3,0.1111111111111111,63,4309
3,0.1111111111111111,64,5230
3,0.1111111111111111,65,8554
3,0.1111111111111111,66,4442
3,0.1111111111111111,67,4888
3,0.1111111111111111,68,5230
3,0.1111111111111111,69,4339
3,0.1111111111111111,70,4752
3,0.1111111111111111,71,3434
3,0.1111111111111111,72,5230
3,0.1111111111111111,73,4339
3,0.1111111111111111,74,4752
3,0.1111111111111111,75,6239
3,0.1111111111111111,76,3778
3,0.1111111111111111,77,4339
3,0.1111111111111111,78,5230
3,0.1111111111111111,79,6239
3,0.1111111111111111,80,3851
3,0.1111111111111111,81,4461
3,0.1111111111111111,82,6239
3,0.1111111111111111,83,5230
3,0.1111111111111111,84,6239
3,0.1111111111111111,85,4442
3,0.1111111111111111,86,4461
3,0.1111111111111111,87,4333
3,0.1111111111111111,88,4461
3,0.1111111111111111,89,4888
3,0.1111111111111111,90,3370
3,0.1111111111111111,91,3797
3,0.1111111111111111,92,8554
3,0.1111111111111111,93,4143
3,0.1111111111111111,94,3910
3,0.1111111111111111,95,8554
3,0.1111111111111111,96,5230
3,0.1111111111111111,97,3515
3,0.1111111111111111,98,4333
3,0.1111111111111111,99,3720
3,0.1111111111111111,100,6239
3,0.1,1,4461
3,0.1,2,8554
3,0.1,3,3756
3,0.1,4,4333
3,0.1,5,3851
3,0.1,6,8554
3,0.1,7,4339
3,0.1,8,4888
3,0.1,9,4461
3,0.1,10,8554
3,0.1,11,8554
3,0.1,12,4752
3,0.1,13,4309
3,0.1,14,3831
3,0.1,15,6239
3,0.1,16,4333
3,0.1,17,3515
3,0.1,18,8554
3,0.1,19,3778
3,0.1,20,4752
3,0.1,21,4752
3,0.1,22,6239
3,0.1,23,3767
3,0.1,24,8554
3,0.1,25,4461
3,0.1,26,5230
3,0.1,27,4442
3,0.1,28,4333
3,0.1,29,4143
3,0.1,30,4461
3,0.1,31,4333
3,0.1,32,3040
3,0.1,33,3419
3,0.1,34,3778
3,0.1,35,4333
3,0.1,36,4461
3,0.1,37,4442
3,0.1,38,3910
3,0.1,39,3778
3,0.1,40,8554
3,0.1,41,5230
3,0.1,42,5230
3,0.1,43,3720
3,0.1,44,4461
3,0.1,45,3548
3,0.1,46,3851
3,0.1,47,3767
3,0.1,48,3797
3,0.1,49,3851
3,0.1,50,8554
3,0.1,51,4333
3,0.1,52,4442
3,0.1,53,4339
3,0.1,54,3161
3,0.1,55,4752
3,0.1,56,6239
3,0.1,57,6239
3,0.1,58,8554
3,0.1,59,4067
3,0.1,60,3645
3,0.1,61,8554
3,0.1,62,4752
3,0.1,63,4333
3,0.1,64,4442
3,0.1,65,5230
3,0.1,66,3285
3,0.1,67,6239
3,0.1,68,4067
3,0.1,69,2979
3,0.1,70,8554
3,0.1,71,4333
3,0.1,72,8554
3,0.1,73,8554
3,0.1,74,8554
3,0.1,75,4888
3,0.1,76,8554
3,0.1,77,4067
3,0.1,78,4461
3,0.1,79,4442
3,0.1,80,8554
3,0.1,81,4888
3,0.1,82,4339
3,0.1,83,4339
3,0.1,84,4067
3,0.1,85,4752
3,0.1,86,4442
3,0.1,87,4309
3,0.1,88,3910
3,0.1,89,4461
3,0.1,90,6239
3,0.1,91,4888
3,0.1,92,3851
3,0.1,93,4143
3,0.1,94,8554
3,0.1,95,3746
3,0.1,96,3515
3,0.1,97,6239
3,0.1,98,6239
3,0.1,99,4752
3,0.1,100,4067
4,0.5,1,99847
4,0.5,2,99847
4,0.5,3,99847
4,0.5,4,99847
4,0.5,5,69787
4,0.5,6,99847
4,0.5,7,99847
4,0.5,8,99847
4,0.5,9,75962
4,0.5,10,99847
4,0.5,11,75962
4,0.5,12,99847
4,0.5,13,75962
4,0.5,14,99847
4,0.5,15,99847
4,0.5,16,99847
4,0.5,17,99847
4,0.5,18,72622
4,0.5,19,99847
4,0.5,20,75962
4,0.5,21,99847
4,0.5,22,99847
4,0.5,23,99847
4,0.5,24,99847
4,0.5,25,72622
4,0.5,26,72622
4,0.5,27,99847
4,0.5,28,70406
4,0.5,29,75962
4,0.5,30,99847
4,0.5,31,99847
4,0.5,32,75962
4,0.5,33,99847
4,0.5,34,72622
4,0.5,35,75962
4,0.5,36,99847
4,0.5,37,99847
4,0.5,38,99847
4,0.5,39,99847
4,0.5,40,72622
4,0.5,41,72622
4,0.5,42,99847
4,0.5,43,99847
4,0.5,44,75962
4,0.5,45,69787
4,0.5,46,75962
4,0.5,47,72622
4,0.5,48,99847
4,0.5,49,99847
4,0.5,50,75962
4,0.5,51,99847
4,0.5,52,75962
4,0.5,53,75962
4,0.5,54,72622
4,0.5,55,75962
4,0.5,56,99847
4,0.5,57,99847
4,0.5,58,99847
4,0.5,59,99847
