n_digit,sample_prop,trial,estimate
4,0.5,60,99847
4,0.5,61,70406
4,0.5,62,75962
4,0.5,63,75962
4,0.5,64,99847
4,0.5,65,75962
4,0.5,66,69787
4,0.5,67,75962
4,0.5,68,72622
4,0.5,69,72622
4,0.5,70,72622
4,0.5,71,70406
4,0.5,72,75962
4,0.5,73,99847
4,0.5,74,69787
4,0.5,75,75962
4,0.5,76,99847
4,0.5,77,99847
4,0.5,78,72622
4,0.5,79,75962
4,0.5,80,75962
4,0.5,81,72622
4,0.5,82,99847
4,0.5,83,75962
4,0.5,84,75962
4,0.5,85,99847
4,0.5,86,99847
4,0.5,87,99847
4,0.5,88,72622
4,0.5,89,99847
4,0.5,90,70406
4,0.5,91,72622
4,0.5,92,75962
4,0.5,93,75962
4,0.5,94,72622
4,0.5,95,99847
4,0.5,96,75962
4,0.5,97,72622
4,0.5,98,99847
4,0.5,99,72622
4,0.5,100,72622
4,0.3333333333333333,1,99847
4,0.3333333333333333,2,69787
4,0.3333333333333333,3,99847
4,0.3333333333333333,4,72622
4,0.3333333333333333,5,72622
4,0.3333333333333333,6,69787
4,0.3333333333333333,7,99847
4,0.3333333333333333,8,99847
4,0.3333333333333333,9,99847
4,0.3333333333333333,10,65906
4,0.3333333333333333,11,99847
4,0.3333333333333333,12,75962
4,0.3333333333333333,13,99847
4,0.3333333333333333,14,99847
4,0.3333333333333333,15,70406
4,0.3333333333333333,16,72622
4,0.3333333333333333,17,75962
4,0.3333333333333333,18,99847
4,0.3333333333333333,19,99847
4,0.3333333333333333,20,70406
4,0.3333333333333333,21,63347
4,0.3333333333333333,22,99847
4,0.3333333333333333,23,63347
4,0.3333333333333333,24,72622
4,0.3333333333333333,25,99847
4,0.3333333333333333,26,72622
4,0.3333333333333333,27,99847
4,0.3333333333333333,28,72622
4,0.3333333333333333,29,72622
4,0.3333333333333333,30,99847
4,0.3333333333333333,31,75962
4,0.3333333333333333,32,99847
4,0.3333333333333333,33,75962
4,0.3333333333333333,34,99847
4,0.3333333333333333,35,99847
4,0.3333333333333333,36,99847
4,0.3333333333333333,37,69787
4,0.3333333333333333,38,65596
4,0.3333333333333333,39,99847
4,0.3333333333333333,40,70406
4,0.3333333333333333,41,72622
4,0.3333333333333333,42,99847
4,0.3333333333333333,43,75962
4,0.3333333333333333,44,75962
4,0.3333333333333333,45,75962
4,0.3333333333333333,46,99847
4,0.3333333333333333,47,99847
4,0.3333333333333333,48,70406
4,0.3333333333333333,49,75962
4,0.3333333333333333,50,72622
4,0.3333333333333333,51,75962
4,0.3333333333333333,52,99847
4,0.3333333333333333,53,75962
4,0.3333333333333333,54,75962
4,0.3333333333333333,55,99847
4,0.3333333333333333,56,75962
4,0.3333333333333333,57,75962
4,0.3333333333333333,58,75962
4,0.3333333333333333,59,99847
4,0.3333333333333333,60,99847
4,0.3333333333333333,61,75962
4,0.3333333333333333,62,72622
4,0.3333333333333333,63,99847
4,0.3333333333333333,64,99847
4,0.3333333333333333,65,69787
4,0.3333333333333333,66,99847
4,0.3333333333333333,67,72622
4,0.3333333333333333,68,70406
4,0.3333333333333333,69,69787
4,0.3333333333333333,70,99847
4,0.3333333333333333,71,99847
4,0.3333333333333333,72,99847
4,0.3333333333333333,73,99847
4,0.3333333333333333,74,72622
4,0.3333333333333333,75,72622
4,0.3333333333333333,76,75962
4,0.3333333333333333,77,70406
4,0.3333333333333333,78,99847
4,0.3333333333333333,79,99847
4,0.3333333333333333,80,75962
4,0.3333333333333333,81,99847
4,0.3333333333333333,82,75962
4,0.3333333333333333,83,99847
4,0.3333333333333333,84,72622
4,0.3333333333333333,85,65596
4,0.3333333333333333,86,75962
4,0.3333333333333333,87,99847
4,0.3333333333333333,88,99847
4,0.3333333333333333,89,99847
4,0.3333333333333333,90,65596
4,0.3333333333333333,91,99847
4,0.3333333333333333,92,72622
4,0.3333333333333333,93,75962
4,0.3333333333333333,94,69787
4,0.3333333333333333,95,99847
4,0.3333333333333333,96,72622
4,0.3333333333333333,97,99847
4,0.3333333333333333,98,72622
4,0.3333333333333333,99,65084
4,0.3333333333333333,100,75962
4,0.25,1,65906
4,0.25,2,72622
4,0.25,3,69787
4,0.25,4,99847
4,0.25,5,75962
4,0.25,6,75962
4,0.25,7,65084
4,0.25,8,65596
4,0.25,9,69787
4,0.25,10,99847
4,0.25,11,67686
4,0.25,12,69787
4,0.25,13,63347
4,0.25,14,65084
4,0.25,15,99847
4,0.25,16,72622
4,0.25,17,67686
4,0.25,18,67686
4,0.25,19,70406
4,0.25,20,72622
4,0.25,21,65596
4,0.25,22,99847
4,0.25,23,75962
4,0.25,24,62003
4,0.25,25,99847
4,0.25,26,72622
4,0.25,27,58904
4,0.25,28,65906
4,0.25,29,75962
4,0.25,30,75962
4,0.25,31,70406
4,0.25,32,58249
4,0.25,33,67686
4,0.25,34,67686
4,0.25,35,64695
4,0.25,36,72622
4,0.25,37,75962
4,0.25,38,67686
4,0.25,39,99847
4,0.25,40,75962
4,0.25,41,72622
4,0.25,42,99847
4,0.25,43,99847
4,0.25,44,63347
4,0.25,45,67686
4,0.25,46,72622
4,0.25,47,70406
4,0.25,48,67686
4,0.25,49,75962
4,0.25,50,69787
4,0.25,51,70406
4,0.25,52,65596
4,0.25,53,72622
4,0.25,54,75962
4,0.25,55,70406
4,0.25,56,99847
4,0.25,57,64695
4,0.25,58,65084
4,0.25,59,70406
4,0.25,60,99847
4,0.25,61,69787
4,0.25,62,72622
4,0.25,63,69787
4,0.25,64,72622
4,0.25,65,75962
4,0.25,66,99847
4,0.25,67,72622
4,0.25,68,99847
4,0.25,69,75962
4,0.25,70,99847
4,0.25,71,70406
4,0.25,72,99847
4,0.25,73,72622
4,0.25,74,75962
4,0.25,75,69787
4,0.25,76,99847
4,0.25,77,99847
4,0.25,78,99847
4,0.25,79,70406
4,0.25,80,75962
4,0.25,81,70406
4,0.25,82,69787
4,0.25,83,70406
4,0.25,84,99847
4,0.25,85,99847
4,0.25,86,70406
4,0.25,87,99847
4,0.25,88,70406
4,0.25,89,99847
4,0.25,90,67686
4,0.25,91,75962
4,0.25,92,75962
4,0.25,93,65906
4,0.25,94,67686
4,0.25,95,70406
4,0.25,96,65084
4,0.25,97,69787
4,0.25,98,70406
4,0.25,99,99847
4,0.25,100,61473
4,0.2,1,65596
4,0.2,2,75962
4,0.2,3,70406
4,0.2,4,75962
4,0.2,5,67686
4,0.2,6,64695
4,0.2,7,62003
4,0.2,8,65084
4,0.2,9,99847
4,0.2,10,72622
4,0.2,11,69787
4,0.2,12,99847
4,0.2,13,75962
4,0.2,14,72622
4,0.2,15,70406
4,0.2,16,69787
4,0.2,17,75962
4,0.2,18,99847
4,0.2,19,65596
4,0.2,20,65596
4,0.2,21,63347
4,0.2,22,69787
4,0.2,23,70406
4,0.2,24,75962
4,0.2,25,99847
4,0.2,26,65906
4,0.2,27,61896
4,0.2,28,61287
4,0.2,29,67686
4,0.2,30,69787
4,0.2,31,61896
4,0.2,32,64695
4,0.2,33,64695
4,0.2,34,99847
4,0.2,35,61610
4,0.2,36,70406
4,0.2,37,65906
4,0.2,38,75962
4,0.2,39,62003
4,0.2,40,69787
4,0.2,41,63347
4,0.2,42,75962
4,0.2,43,99847
4,0.2,44,58249
4,0.2,45,99847
4,0.2,46,75962
4,0.2,47,99847
4,0.2,48,65084
4,0.2,49,70406
4,0.2,50,75962
4,0.2,51,63347
4,0.2,52,99847
4,0.2,53,75962
4,0.2,54,61896
4,0.2,55,75962
4,0.2,56,65906
4,0.2,57,75962
4,0.2,58,75962
4,0.2,59,99847
4,0.2,60,56099
4,0.2,61,65084
4,0.2,62,99847
4,0.2,63,63347
4,0.2,64,99847
4,0.2,65,70406
4,0.2,66,75962
4,0.2,67,69787
4,0.2,68,72622
4,0.2,69,70406
4,0.2,70,75962
4,0.2,71,99847
4,0.2,72,72622
4,0.2,73,75962
4,0.2,74,65906
4,0.2,75,72622
4,0.2,76,72622
4,0.2,77,70406
4,0.2,78,61896
4,0.2,79,75962
4,0.2,80,65596
4,0.2,81,65596
4,0.2,82,65596
4,0.2,83,72622
4,0.2,84,69787
4,0.2,85,99847
4,0.2,86,69787
4,0.2,87,67686
4,0.2,88,75962
4,0.2,89,65596
4,0.2,90,99847
4,0.2,91,99847
4,0.2,92,70406
4,0.2,93,65906
4,0.2,94,64695
4,0.2,95,67686
4,0.2,96,70406
4,0.2,97,67686
4,0.2,98,70406
4,0.2,99,69787
4,0.2,100,65084
4,0.16666666666666666,1,63347
4,0.16666666666666666,2,67686
4,0.16666666666666666,3,65906
4,0.16666666666666666,4,72622
4,0.16666666666666666,5,70406
4,0.16666666666666666,6,72622
4,0.16666666666666666,7,75962
4,0.16666666666666666,8,75962
4,0.16666666666666666,9,70406
4,0.16666666666666666,10,75962
4,0.16666666666666666,11,75962
4,0.16666666666666666,12,67686
4,0.16666666666666666,13,72622
4,0.16666666666666666,14,72622
4,0.16666666666666666,15,62003
4,0.16666666666666666,16,99847
4,0.16666666666666666,17,72622
4,0.16666666666666666,18,99847
4,0.16666666666666666,19,70406
4,0.16666666666666666,20,69787
4,0.16666666666666666,21,75962
4,0.16666666666666666,22,69787
4,0.16666666666666666,23,70406
4,0.16666666666666666,24,75962
4,0.16666666666666666,25,72622
4,0.16666666666666666,26,64695
4,0.16666666666666666,27,72622
4,0.16666666666666666,28,65906
4,0.16666666666666666,29,65596
4,0.16666666666666666,30,61896
4,0.16666666666666666,31,63347
4,0.16666666666666666,32,75962
4,0.16666666666666666,33,70406
4,0.16666666666666666,34,72622
4,0.16666666666666666,35,65084
4,0.16666666666666666,36,67686
4,0.16666666666666666,37,99847
4,0.16666666666666666,38,72622
4,0.16666666666666666,39,67686
4,0.16666666666666666,40,75962
4,0.16666666666666666,41,72622
4,0.16666666666666666,42,72622
4,0.16666666666666666,43,75962
4,0.16666666666666666,44,65596
4,0.16666666666666666,45,64695
4,0.16666666666666666,46,75962
4,0.16666666666666666,47,70406
4,0.16666666666666666,48,65596
4,0.16666666666666666,49,56099
4,0.16666666666666666,50,67686
4,0.16666666666666666,51,67686
4,0.16666666666666666,52,65596
4,0.16666666666666666,53,61287
4,0.16666666666666666,54,67686
4,0.16666666666666666,55,72622
4,0.16666666666666666,56,99847
4,0.16666666666666666,57,99847
4,0.16666666666666666,58,99847
4,0.16666666666666666,59,70406
4,0.16666666666666666,60,75962
4,0.16666666666666666,61,72622
4,0.16666666666666666,62,72622
4,0.16666666666666666,63,64695
4,0.16666666666666666,64,67686
4,0.16666666666666666,65,72622
4,0.16666666666666666,66,67686
4,0.16666666666666666,67,65596
4,0.16666666666666666,68,64695
4,0.16666666666666666,69,65596
4,0.16666666666666666,70,70406
4,0.16666666666666666,71,72622
4,0.16666666666666666,72,64695
4,0.16666666666666666,73,69787
4,0.16666666666666666,74,99847
4,0.16666666666666666,75,72622
4,0.16666666666666666,76,99847
4,0.16666666666666666,77,61896
4,0.16666666666666666,78,61610
4,0.16666666666666666,79,61610
4,0.16666666666666666,80,99847
4,0.16666666666666666,81,99847
4,0.16666666666666666,82,72622
4,0.16666666666666666,83,72622
4,0.16666666666666666,84,99847
4,0.16666666666666666,85,64695
4,0.16666666666666666,86,99847
4,0.16666666666666666,87,70406
4,0.16666666666666666,88,61610
4,0.16666666666666666,89,69787
4,0.16666666666666666,90,69787
4,0.16666666666666666,91,72622
4,0.16666666666666666,92,67686
4,0.16666666666666666,93,99847
4,0.16666666666666666,94,60873
4,0.16666666666666666,95,65084
4,0.16666666666666666,96,61287
4,0.16666666666666666,97,65084
4,0.16666666666666666,98,75962
4,0.16666666666666666,99,65084
4,0.16666666666666666,100,62003
4,0.14285714285714285,1,99847
4,0.14285714285714285,2,72622
4,0.14285714285714285,3,65596
4,0.14285714285714285,4,67686
4,0.14285714285714285,5,69787
4,0.14285714285714285,6,72622
4,0.14285714285714285,7,72622
4,0.14285714285714285,8,60085
4,0.14285714285714285,9,58249
4,0.14285714285714285,10,62003
4,0.14285714285714285,11,63347
4,0.14285714285714285,12,75962
4,0.14285714285714285,13,58161
4,0.14285714285714285,14,72622
4,0.14285714285714285,15,70406
4,0.14285714285714285,16,75962
4,0.14285714285714285,17,62003
4,0.14285714285714285,18,72622
4,0.14285714285714285,19,65906
4,0.14285714285714285,20,70406
4,0.14285714285714285,21,72622
4,0.14285714285714285,22,69787
4,0.14285714285714285,23,62003
4,0.14285714285714285,24,72622
4,0.14285714285714285,25,70406
4,0.14285714285714285,26,99847
4,0.14285714285714285,27,67686
4,0.14285714285714285,28,72622
4,0.14285714285714285,29,61896
4,0.14285714285714285,30,99847
4,0.14285714285714285,31,99847
4,0.14285714285714285,32,99847
4,0.14285714285714285,33,61287
4,0.14285714285714285,34,75962
4,0.14285714285714285,35,65084
4,0.14285714285714285,36,62003
4,0.14285714285714285,37,99847
4,0.14285714285714285,38,99847
4,0.14285714285714285,39,65084
4,0.14285714285714285,40,61473
4,0.14285714285714285,41,65906
4,0.14285714285714285,42,64695
4,0.14285714285714285,43,99847
4,0.14285714285714285,44,65596
4,0.14285714285714285,45,58249
4,0.14285714285714285,46,99847
4,0.14285714285714285,47,72622
4,0.14285714285714285,48,72622
4,0.14285714285714285,49,72622
4,0.14285714285714285,50,65906
4,0.14285714285714285,51,67686
4,0.14285714285714285,52,55680
4,0.14285714285714285,53,99847
4,0.14285714285714285,54,72622
4,0.14285714285714285,55,50289
4,0.14285714285714285,56,99847
4,0.14285714285714285,57,99847
4,0.14285714285714285,58,62003
4,0.14285714285714285,59,99847
4,0.14285714285714285,60,67686
4,0.14285714285714285,61,65906
4,0.14285714285714285,62,75962
4,0.14285714285714285,63,75962
4,0.14285714285714285,64,72622
4,0.14285714285714285,65,70406
4,0.14285714285714285,66,56099
4,0.14285714285714285,67,67686
4,0.14285714285714285,68,99847
4,0.14285714285714285,69,61896
4,0.14285714285714285,70,61473
4,0.14285714285714285,71,70406
4,0.14285714285714285,72,56099
4,0.14285714285714285,73,70406
4,0.14285714285714285,74,75962
4,0.14285714285714285,75,65906
4,0.14285714285714285,76,75962
4,0.14285714285714285,77,69787
4,0.14285714285714285,78,99847
4,0.14285714285714285,79,65596
4,0.14285714285714285,80,99847
4,0.14285714285714285,81,62003
4,0.14285714285714285,82,99847
4,0.14285714285714285,83,99847
4,0.14285714285714285,84,65596
4,0.14285714285714285,85,60085
4,0.14285714285714285,86,63347
4,0.14285714285714285,87,65906
4,0.14285714285714285,88,65084
4,0.14285714285714285,89,72622
4,0.14285714285714285,90,70406
4,0.14285714285714285,91,65596
4,0.14285714285714285,92,61473
4,0.14285714285714285,93,69787
4,0.14285714285714285,94,72622
4,0.14285714285714285,95,72622
4,0.14285714285714285,96,99847
4,0.14285714285714285,97,75962
4,0.14285714285714285,98,99847
4,0.14285714285714285,99,75962
4,0.14285714285714285,100,69787
4,0.125,1,64695
4,0.125,2,64695
4,0.125,3,65906
4,0.125,4,65906
4,0.125,5,65906
4,0.125,6,54526
4,0.125,7,75962
4,0.125,8,65906
4,0.125,9,58904
4,0.125,10,99847
4,0.125,11,69787
4,0.125,12,67686
4,0.125,13,58904
4,0.125,14,61287
4,0.125,15,57052
4,0.125,16,70406
4,0.125,17,99847
4,0.125,18,72622
4,0.125,19,72622
4,0.125,20,75962
4,0.125,21,72622
4,0.125,22,65596
4,0.125,23,65906
4,0.125,24,72622
4,0.125,25,99847
4,0.125,26,70406
4,0.125,27,70406
4,0.125,28,72622
4,0.125,29,69787
4,0.125,30,61198
4,0.125,31,65084
4,0.125,32,72622
4,0.125,33,67686
4,0.125,34,65906
4,0.125,35,58249
4,0.125,36,60873
4,0.125,37,69787
4,0.125,38,67686
4,0.125,39,75962
4,0.125,40,57052
4,0.125,41,69787
4,0.125,42,58249
4,0.125,43,75962
4,0.125,44,58249
4,0.125,45,58500
4,0.125,46,75962
4,0.125,47,70406
4,0.125,48,63347
4,0.125,49,65906
4,0.125,50,65084
4,0.125,51,72622
4,0.125,52,70406
4,0.125,53,99847
4,0.125,54,99847
4,0.125,55,70406
4,0.125,56,72622
4,0.125,57,70406
4,0.125,58,72622
4,0.125,59,62003
4,0.125,60,58161
4,0.125,61,75962
4,0.125,62,67686
4,0.125,63,67686
4,0.125,64,75962
4,0.125,65,75962
4,0.125,66,63347
4,0.125,67,99847
4,0.125,68,57739
4,0.125,69,70406
4,0.125,70,64695
4,0.125,71,62003
4,0.125,72,99847
4,0.125,73,69787
4,0.125,74,65084
4,0.125,75,72622
4,0.125,76,69787
4,0.125,77,72622
4,0.125,78,65084
4,0.125,79,65906
4,0.125,80,75962
4,0.125,81,65596
4,0.125,82,99847
4,0.125,83,61473
4,0.125,84,65084
4,0.125,85,75962
4,0.125,86,72622
4,0.125,87,75962
4,0.125,88,60873
4,0.125,89,67686
4,0.125,90,58161
4,0.125,91,99847
4,0.125,92,69787
4,0.125,93,99847
4,0.125,94,62003
4,0.125,95,69787
4,0.125,96,72622
4,0.125,97,72622
4,0.125,98,72622
4,0.125,99,75962
4,0.125,100,58904
4,0.1111111111111111,1,57891
4,0.1111111111111111,2,99847
4,0.1111111111111111,3,65596
4,0.1111111111111111,4,63347
4,0.1111111111111111,5,62003
4,0.1111111111111111,6,65906
4,0.1111111111111111,7,65906
4,0.1111111111111111,8,72622
4,0.1111111111111111,9,69787
4,0.1111111111111111,10,70406
4,0.1111111111111111,11,61473
4,0.1111111111111111,12,75962
4,0.1111111111111111,13,65084
4,0.1111111111111111,14,65906
4,0.1111111111111111,15,75962
4,0.1111111111111111,16,64695
4,0.1111111111111111,17,64695
4,0.1111111111111111,18,61198
4,0.1111111111111111,19,75962
4,0.1111111111111111,20,58161
4,0.1111111111111111,21,65906
4,0.1111111111111111,22,61896
4,0.1111111111111111,23,65596
4,0.1111111111111111,24,67686
4,0.1111111111111111,25,62003
4,0.1111111111111111,26,70406
4,0.1111111111111111,27,65596
4,0.1111111111111111,28,54981
4,0.1111111111111111,29,99847
4,0.1111111111111111,30,72622
4,0.1111111111111111,31,99847
4,0.1111111111111111,32,70406
4,0.1111111111111111,33,99847
4,0.1111111111111111,34,61896
4,0.1111111111111111,35,63347
4,0.1111111111111111,36,65906
4,0.1111111111111111,37,58500
4,0.1111111111111111,38,58249
4,0.1111111111111111,39,75962
4,0.1111111111111111,40,69787
4,0.1111111111111111,41,99847
4,0.1111111111111111,42,70406
4,0.1111111111111111,43,67686
4,0.1111111111111111,44,64695
4,0.1111111111111111,45,75962
4,0.1111111111111111,46,65596
4,0.1111111111111111,47,65596
4,0.1111111111111111,48,63347
4,0.1111111111111111,49,65906
4,0.1111111111111111,50,99847
4,0.1111111111111111,51,72622
4,0.1111111111111111,52,58904
4,0.1111111111111111,53,64695
4,0.1111111111111111,54,65596
4,0.1111111111111111,55,58161
4,0.1111111111111111,56,64695
4,0.1111111111111111,57,99847
4,0.1111111111111111,58,75962
4,0.1111111111111111,59,72622
4,0.1111111111111111,60,70406
4,0.1111111111111111,61,61287
4,0.1111111111111111,62,70406
4,0.1111111111111111,63,65596
4,0.1111111111111111,64,61610
4,0.1111111111111111,65,69787
4,0.1111111111111111,66,70406
4,0.1111111111111111,67,64695
4,0.1111111111111111,68,61610
4,0.1111111111111111,69,65596
4,0.1111111111111111,70,99847
4,0.1111111111111111,71,67686
4,0.1111111111111111,72,67686
4,0.1111111111111111,73,65906
4,0.1111111111111111,74,69787
4,0.1111111111111111,75,57891
4,0.1111111111111111,76,75962
4,0.1111111111111111,77,64695
4,0.1111111111111111,78,70406
4,0.1111111111111111,79,65596
4,0.1111111111111111,80,99847
4,0.1111111111111111,81,60085
4,0.1111111111111111,82,57030
4,0.1111111111111111,83,67686
4,0.1111111111111111,84,60873
4,0.1111111111111111,85,63347
4,0.1111111111111111,86,62003
4,0.1111111111111111,87,69787
4,0.1111111111111111,88,63347
4,0.1111111111111111,89,69787
4,0.1111111111111111,90,60085
4,0.1111111111111111,91,64695
4,0.1111111111111111,92,60085
4,0.1111111111111111,93,75962
4,0.1111111111111111,94,70406
4,0.1111111111111111,95,75962
4,0.1111111111111111,96,70406
4,0.1111111111111111,97,72622
4,0.1111111111111111,98,99847
4,0.1111111111111111,99,70406
4,0.1111111111111111,100,63347
4,0.1,1,65906
4,0.1,2,65906
4,0.1,3,67686
4,0.1,4,69787
4,0.1,5,61473
4,0.1,6,64695
4,0.1,7,75962
4,0.1,8,65906
4,0.1,9,55537
4,0.1,10,75962
4,0.1,11,64695
4,0.1,12,60085
4,0.1,13,65906
4,0.1,14,75962
4,0.1,15,99847
4,0.1,16,65084
4,0.1,17,65084
4,0.1,18,69787
4,0.1,19,64695
4,0.1,20,70406
4,0.1,21,99847
4,0.1,22,75962
4,0.1,23,72622
4,0.1,24,61287
4,0.1,25,61198
4,0.1,26,61473
4,0.1,27,69787
4,0.1,28,70406
4,0.1,29,65596
4,0.1,30,65084
4,0.1,31,64695
4,0.1,32,70406
4,0.1,33,99847
4,0.1,34,70406
4,0.1,35,61198
4,0.1,36,54526
4,0.1,37,65596
4,0.1,38,65596
4,0.1,39,75962
4,0.1,40,65906
4,0.1,41,69787
4,0.1,42,72622
4,0.1,43,69787
4,0.1,44,65906
4,0.1,45,64695
4,0.1,46,69787
4,0.1,47,69787
4,0.1,48,99847
4,0.1,49,65906
4,0.1,50,61473
4,0.1,51,58500
4,0.1,52,99847
4,0.1,53,69787
4,0.1,54,58904
4,0.1,55,61896
4,0.1,56,55628
4,0.1,57,65906
4,0.1,58,75962
4,0.1,59,58249
4,0.1,60,63347
4,0.1,61,65084
4,0.1,62,65596
4,0.1,63,67686
4,0.1,64,57030
4,0.1,65,65906
4,0.1,66,61610
4,0.1,67,75962
4,0.1,68,60873
4,0.1,69,61610
4,0.1,70,64695
4,0.1,71,64695
4,0.1,72,63347
4,0.1,73,58249
4,0.1,74,70406
4,0.1,75,61896
4,0.1,76,75962
4,0.1,77,61610
4,0.1,78,65596
4,0.1,79,60873
4,0.1,80,70406
4,0.1,81,61198
4,0.1,82,57052
4,0.1,83,72622
4,0.1,84,65084
4,0.1,85,58500
4,0.1,86,61287
4,0.1,87,75962
4,0.1,88,70406
4,0.1,89,70406
4,0.1,90,60085
4,0.1,91,70406
4,0.1,92,61610
4,0.1,93,72622
4,0.1,94,64695
4,0.1,95,58249
4,0.1,96,63347
4,0.1,97,75962
4,0.1,98,75962
4,0.1,99,65906
4,0.1,100,64695
